"year","age","sex","population"
2028,44,"female",36649.0850628906
2028,45,"female",36025.8268133614
2028,46,"female",34985.7743959959
2028,47,"female",33707.995711804
2028,48,"female",32915.5748223826
2028,49,"female",32172.6802385501
2028,50,"female",30867.5329772654
2028,51,"female",30768.4803660878
2028,52,"female",30273.2173101994
2028,53,"female",31303.3644664472
2028,54,"female",32274.0800559883
2028,55,"female",33075.0083732948
2028,56,"female",33867.4292627161
2028,57,"female",34233.9239240735
2028,58,"female",32748.1347564085
2028,59,"female",32688.7031897019
2028,60,"female",31891.6001076872
2028,61,"female",31426.0528351522
2028,62,"female",30594.0109012598
2028,63,"female",30891.1687347928
2028,64,"female",31653.8738408608
2028,65,"female",32141.0278749896
2028,66,"female",31705.1963858079
2028,67,"female",30556.1860961469
2028,68,"female",29090.2074507175
2028,69,"female",28456.2707391804
2028,70,"female",27312.1851586722
2028,71,"female",26331.5643080133
2028,72,"female",25420.2802851787
2028,73,"female",24310.8910399889
2028,74,"female",23350.0807115655
2028,75,"female",22130.2167903723
2028,76,"female",21298.1748564799
2028,77,"female",20228.406655761
2028,78,"female",20020.3961722879
2028,79,"female",18702.996443625
2028,80,"female",18464.4308056447
2028,81,"female",17830.4940941076
2028,82,"female",14403.2737473603
2028,83,"female",12957.1056241664
2028,84,"female",11619.8953732679
2028,85,"female",9885.79064214628
2028,86,"female",10202.7589979148
2028,87,"female",9162.70658054931
2028,88,"female",7696.72793511983
2028,89,"female",6309.99137863248
2028,90,"female",5230.24658694963
2028,91,"female",4259.53099740848
2028,92,"female",3457.20484686938
2028,93,"female",2664.78395744804
2028,94,"female",2119.99459597086
2028,95,"female",5983.0464318999
2029,0,"female",31579.4031728556
2029,1,"female",31635.2541265932
2029,2,"female",31791.6367970585
2029,3,"female",31992.7002305139
2029,4,"female",32216.1040454643
2029,5,"female",31938.912761725
2029,6,"female",32072.9550506952
2029,7,"female",35289.9699859809
2029,8,"female",35267.6296044859
2029,9,"female",35401.6718934561
2029,10,"female",36093.2600328892
2029,11,"female",36372.5148015772
2029,12,"female",37377.831968854
2029,13,"female",37176.7685353986
2029,14,"female",38048.0434137051
2029,15,"female",34061.1806380759
2029,16,"female",35270.0665148844
2029,17,"female",35577.2424344013
2029,18,"female",35696.1492419563
2029,19,"female",35844.7827514
2029,20,"female",34962.9400666707
2029,21,"female",35557.4741044454
2029,22,"female",34487.312836451
2029,23,"female",32455.9882073875
2029,24,"female",32029.9054803156
2029,25,"female",32461.3792097365
2029,26,"female",32144.29438959
2029,27,"female",32877.5530361788
2029,28,"female",34284.6169255789
2029,29,"female",35344.8692929438
2029,30,"female",34504.7659884976
2029,31,"female",36248.7324993033
2029,32,"female",37229.7136616316
2029,33,"female",38052.1524138865
2029,34,"female",39706.9388190261
2029,35,"female",40549.1490464292
2029,36,"female",42382.2956629012
2029,37,"female",43323.6412227111
2029,38,"female",44205.5333787436
2029,39,"female",43848.8129560788
2029,40,"female",42508.5343246709
2029,41,"female",41844.6379824892
2029,42,"female",39872.7667572031
2029,43,"female",38475.6117684326
2029,44,"female",37999.9845382128
2029,45,"female",36759.7429334415
2029,46,"female",36115.664392519
2029,47,"female",35015.7764226358
2029,48,"female",33687.9837382723
2029,49,"female",32865.5449860173
2029,50,"female",32087.0501206659
2029,51,"female",30798.8930388207
2029,52,"female",30699.8040325249
2029,53,"female",30214.2679016756
2029,54,"female",31254.7024677813
2029,55,"female",32241.9877440266
2029,56,"female",33044.6086950224
2029,57,"female",33847.2296460182
2029,58,"female",34213.8589693126
2029,59,"female",32737.4327755055
2029,60,"female",32671.9408323192
2029,61,"female",31879.2287819529
2029,62,"female",31403.6015517332
2029,63,"female",30561.344998219
2029,64,"female",30818.976414588
2029,65,"female",31546.2261713433
2029,66,"female",32021.8534015631
2029,67,"female",31556.1350719729
2029,68,"female",30376.9758970531
2029,69,"female",28900.549703246
2029,70,"female",28252.7805090048
2029,71,"female",27083.5302347145
2029,72,"female",26072.8223704976
2029,73,"female",25141.3857113172
2029,74,"female",24011.7710395453
2029,75,"female",23019.7570054538
2029,76,"female",21771.235526127
2029,77,"female",20909.1611713537
2029,78,"female",19809.2732014705
2029,79,"female",19541.7328844719
2029,80,"female",18193.5004139857
2029,81,"female",17876.4155938392
2029,82,"female",17172.8836491391
2029,83,"female",13793.948534453
2029,84,"female",12317.5223406458
2029,85,"female",10949.5871746166
2029,86,"female",9225.43846506997
2029,87,"female",9413.70757703196
2029,88,"female",8343.54630903752
2029,89,"female",6896.8468171191
2029,90,"female",5549.18347515931
2029,91,"female",4508.7489090536
2029,92,"female",3597.13005113241
2029,93,"female",2853.96250391405
2029,94,"female",2150.430559214
2029,95,"female",6084.26410915653
2030,0,"female",31582.6159682129
2030,1,"female",31638.4669219505
2030,2,"female",31804.8495924158
2030,3,"female",32025.9130258711
2030,4,"female",32279.3168408215
2030,5,"female",32489.5301283174
2030,6,"female",32253.5724172877
2030,7,"female",32730.5873525734
2030,8,"female",35608.2469710784
2030,9,"female",35592.2892600486
2030,10,"female",35803.3381926459
2030,11,"female",36442.5929613339
2030,12,"female",36807.9101286107
2030,13,"female",37706.8466951553
2030,14,"female",37648.1215734619
2030,15,"female",34188.8860177996
2030,16,"female",34467.7718946082
2030,17,"female",35634.9478141251
2030,18,"female",35843.85462168
2030,19,"female",35922.4881311237
2030,20,"female",35979.4266502239
2030,21,"female",34983.9606879986
2030,22,"female",35603.7994200042
2030,23,"female",34602.4747909407
2030,24,"female",32736.3920638688
2030,25,"female",32611.266146764
2030,26,"female",33104.1813266175
2030,27,"female",32877.4399732063
2030,28,"female",33634.5038626064
2030,29,"female",35034.7562299713
2030,30,"female",36086.011078884
2030,31,"female",35199.9775896898
2030,32,"female",36940.9587520181
2030,33,"female",37913.397504273
2030,34,"female",38698.1839094126
2030,35,"female",40291.6149168039
2030,36,"female",41134.7615332758
2030,37,"female",42936.1070930858
2030,38,"female",43817.9992491182
2030,39,"female",44671.2788264534
2030,40,"female",44236.874733181
2030,41,"female",42862.9783909993
2030,42,"female",42171.1071657132
2030,43,"female",40153.9521769427
2030,44,"female",38698.324946723
2030,45,"female",38134.555840179
2030,46,"female",36860.4772992564
2030,47,"female",36150.5893293732
2030,48,"female",35012.7966450097
2030,49,"female",33650.3578927547
2030,50,"female",32788.3304607911
2030,51,"female",32020.173378946
2030,52,"female",30721.0843726502
2030,53,"female",30635.5482418008
2030,54,"female",30145.9828079065
2030,55,"female",31207.2443791471
2030,56,"female",32199.8653301429
2030,57,"female",33012.4862811387
2030,58,"female",33819.1156044331
2030,59,"female",34212.689410626
2030,60,"female",32729.6386825183
2030,61,"female",32666.926632152
2030,62,"female",31861.2994019323
2030,63,"female",31379.0428484181
2030,64,"female",30496.6742647872
2030,65,"female",30720.1339379738
2030,66,"female",31425.7611681936
2030,67,"female",31880.0428386034
2030,68,"female",31390.8836636836
2030,69,"female",30194.4574698765
2030,70,"female",28684.3604106073
2030,71,"female",28015.110136317
2030,72,"female",26824.4022721001
2030,73,"female",25792.9656129197
2030,74,"female",24843.3509411478
2030,75,"female",23670.6279666958
2030,76,"female",22662.1064873689
2030,77,"female",21390.0321325956
2030,78,"female",20490.1441627124
2030,79,"female",19342.6038457138
2030,80,"female",19013.9790607274
2030,81,"female",17616.8942405809
2030,82,"female",17233.3622958809
2030,83,"female",16474.4271811947
2030,84,"female",13128.0009873876
2030,85,"female",11629.7461093348
2030,86,"female",10245.5973997882
2030,87,"female",8513.86651175017
2030,88,"female",8573.70524375572
2030,89,"female",7487.00575183731
2030,90,"female",6079.30907095128
2030,91,"female",4798.87450484557
2030,92,"female",3817.25564692438
2030,93,"female",2974.08809970601
2030,94,"female",2300.55615500596
2030,95,"female",6174.3897049485
2031,0,"female",31600.5436454272
2031,1,"female",31646.3945991648
2031,2,"female",31812.7772696301
2031,3,"female",32043.8407030855
2031,4,"female",32317.2445180359
2031,5,"female",32561.9005482729
2031,6,"female",32805.9428372432
2031,7,"female",32902.9577725289
2031,8,"female",33040.6173910339
2031,9,"female",35934.6596800041
2031,10,"female",35985.3850885
2031,11,"female",36154.639857188
2031,12,"female",36869.9570244648
2031,13,"female",37128.8935910094
2031,14,"female",38170.168469316
2031,15,"female",33795.5092456339
2031,16,"female",34594.3951224424
2031,17,"female",34831.5710419594
2031,18,"female",35890.4778495143
2031,19,"female",36059.111358958
2031,20,"female",36037.3186003559
2031,21,"female",36011.8526381306
2031,22,"female",35041.6913701361
2031,23,"female",35730.3667410726
2031,24,"female",34894.2840140007
2031,25,"female",33361.1983089805
2031,26,"female",33234.113488834
2031,27,"female",33817.3721354228
2031,28,"female",33624.4360248229
2031,29,"female",34364.6883921877
2031,30,"female",35766.7581331159
2031,31,"female",36760.7246439217
2031,32,"female",35871.7058062499
2031,33,"female",37604.1445585049
2031,34,"female",38548.9309636445
2031,35,"female",39261.0944390287
2031,36,"female",40864.2410555006
2031,37,"female",41675.5866153105
2031,38,"female",43427.478771343
2031,39,"female",44280.7583486782
2031,40,"female",45047.8789782871
2031,41,"female",44593.9826361054
2031,42,"female",43182.1114108193
2031,43,"female",42444.9564220488
2031,44,"female",40369.329191829
2031,45,"female",38817.4435842214
2031,46,"female",38223.3650432988
2031,47,"female",36893.4770734156
2031,48,"female",36145.6843890522
2031,49,"female",34973.2456367972
2031,50,"female",33569.0986648663
2031,51,"female",32720.9415830211
2031,52,"female",31941.8525767253
2031,53,"female",30656.316445876
2031,54,"female",30566.7510119817
2031,55,"female",30110.3983602194
2031,56,"female",31173.0193112152
2031,57,"female",32165.640262211
2031,58,"female",32992.2695855054
2031,59,"female",33825.8433916983
2031,60,"female",34204.2573926378
2031,61,"female",32721.5453422715
2031,62,"female",32645.9181120517
2031,63,"female",31833.6615585376
2031,64,"female",31311.2929749066
2031,65,"female",30402.4785979521
2031,66,"female",30608.1058281719
2031,67,"female",31282.3874985817
2031,68,"female",31703.2283236619
2031,69,"female",31196.8021298547
2031,70,"female",29975.3083515688
2031,71,"female",28456.0580772785
2031,72,"female",27755.3502130616
2031,73,"female",26543.9135538812
2031,74,"female",25484.2988821093
2031,75,"female",24501.1505434409
2031,76,"female",23312.6290641141
2031,77,"female",22260.5547093408
2031,78,"female",20960.6667394576
2031,79,"female",20013.126422459
2031,80,"female",18834.2662487725
2031,81,"female",18427.181428626
2031,82,"female",16993.649483926
2031,83,"female",16544.7143692398
2031,84,"female",15698.2881754326
2031,85,"female",12399.8414701657
2031,86,"female",10875.6927606191
2031,87,"female",9463.96187258109
2031,88,"female",7763.80060458665
2031,89,"female",7707.10111266823
2031,90,"female",6609.38442842646
2031,91,"female",5268.94986232075
2031,92,"female",4067.33100439956
2031,93,"female",3154.16345718119
2031,94,"female",2400.63151248114
2031,95,"female",6374.46506242368
2032,0,"female",31624.2432281273
2032,1,"female",31650.0941818649
2032,2,"female",31806.4768523301
2032,3,"female",32037.5402857855
2032,4,"female",32330.9441007359
2032,5,"female",32597.6734109188
2032,6,"female",32871.7156998891
2032,7,"female",33458.7306351748
2032,8,"female",33216.3902536798
2032,9,"female",33360.43254265
2032,10,"female",36321.0069732319
2032,11,"female",36340.2617419199
2032,12,"female",36575.5789091967
2032,13,"female",37194.5154757413
2032,14,"female",37595.7903540478
2032,15,"female",34313.2667519566
2032,16,"female",34192.1526287651
2032,17,"female",34939.328548282
2032,18,"female",35078.235355837
2032,19,"female",36096.8688652806
2032,20,"female",36156.3348437508
2032,21,"female",36070.8688815255
2032,22,"female",36070.707613531
2032,23,"female",35169.3829844675
2032,24,"female",36013.3002573956
2032,25,"female",35535.1666513482
2032,26,"female",33968.0818312017
2032,27,"female",33941.3404777905
2032,28,"female",34548.4043671906
2032,29,"female",34348.6567345554
2032,30,"female",35081.1067584242
2032,31,"female",36425.0732692299
2032,32,"female",37426.0544315582
2032,33,"female",36528.4931838132
2032,34,"female",38223.2795889527
2032,35,"female",39090.1848827335
2032,36,"female",39823.3314992055
2032,37,"female",41404.6770590154
2032,38,"female",42166.5692150479
2032,39,"female",43879.8487923831
2032,40,"female",44643.01429267
2032,41,"female",45399.1179504882
2032,42,"female",44907.2467252022
2032,43,"female",43460.0917364316
2032,44,"female",42654.4645062119
2032,45,"female",40478.7911981079
2032,46,"female",38914.7126571853
2032,47,"female",38264.8246873021
2032,48,"female",36887.0320029386
2032,49,"female",36104.5932506837
2032,50,"female",34889.4571601013
2032,51,"female",33501.3000782562
2032,52,"female",32642.2110719604
2032,53,"female",31876.6749411111
2032,54,"female",30587.1095072168
2032,55,"female",30531.8702180531
2032,56,"female",30074.4911690489
2032,57,"female",31147.1121200448
2032,58,"female",32153.7414433392
2032,59,"female",32997.315249532
2032,60,"female",33816.4127906935
2032,61,"female",34193.7007403272
2032,62,"female",32708.0735101075
2032,63,"female",32615.8169565933
2032,64,"female",31763.4483729624
2032,65,"female",31213.5727726087
2032,66,"female",30289.2000028284
2032,67,"female",30473.4816732382
2032,68,"female",31124.3224983184
2032,69,"female",31517.8963045113
2032,70,"female",30975.7507240175
2032,71,"female",29736.5004497272
2032,72,"female",28195.7925855103
2032,73,"female",27474.3559263299
2032,74,"female",26234.741254558
2032,75,"female",25141.3944125886
2032,76,"female",24132.8729332618
2032,77,"female",22910.7985784885
2032,78,"female",21830.9106086053
2032,79,"female",20483.3702916067
2032,80,"female",19494.4002698602
2032,81,"female",18257.3154497137
2032,82,"female",17783.7835050137
2032,83,"female",16324.8483903275
2032,84,"female",15768.4221965203
2032,85,"female",14829.8859718868
2032,86,"female",11605.7372623402
2032,87,"female",10054.0063743022
2032,88,"female",8633.84510630775
2032,89,"female",6987.14561438933
2032,90,"female",6809.41959524821
2032,91,"female",5728.9850291425
2032,92,"female",4467.36617122131
2032,93,"female",3364.19862400294
2032,94,"female",2560.66667930289
2032,95,"female",6604.50022924543
2033,0,"female",31674.2432281273
2033,1,"female",31680.0941818649
2033,2,"female",31816.4768523301
2033,3,"female",32037.5402857855
2033,4,"female",32320.9441007359
2033,5,"female",32597.6734109188
2033,6,"female",32901.7156998891
2033,7,"female",33518.7306351748
2033,8,"female",33756.3902536798
2033,9,"female",33530.43254265
2033,10,"female",33751.0069732319
2033,11,"female",36660.2617419199
2033,12,"female",36755.5789091967
2033,13,"female",36904.5154757413
2033,14,"female",37655.7903540478
2033,15,"female",33733.2667519566
2033,16,"female",34702.1526287651
2033,17,"female",34539.328548282
2033,18,"female",35188.235355837
2033,19,"female",35276.8688652806
2033,20,"female",36186.3348437508
2033,21,"female",36190.8688815255
2033,22,"female",36130.707613531
2033,23,"female",36209.3829844675
2033,24,"female",35463.3002573956
2033,25,"female",36665.1666513482
2033,26,"female",36138.0818312017
2033,27,"female",34671.3404777905
2033,28,"female",34658.4043671906
2033,29,"female",35258.6567345554
2033,30,"female",35051.1067584242
2033,31,"female",35735.0732692299
2033,32,"female",37076.0544315582
2033,33,"female",38058.4931838132
2033,34,"female",37133.2795889527
2033,35,"female",38750.1848827335
2033,36,"female",39653.3314992055
2033,37,"female",40354.6770590154
2033,38,"female",41886.5692150479
2033,39,"female",42609.8487923831
2033,40,"female",44233.01429267
2033,41,"female",44989.1179504882
2033,42,"female",45707.2467252022
2033,43,"female",45170.0917364316
2033,44,"female",43664.4645062119
2033,45,"female",42758.7911981079
2033,46,"female",40574.7126571853
2033,47,"female",38954.8246873021
2033,48,"female",38257.0320029386
2033,49,"female",36844.5932506837
2033,50,"female",36019.4571601013
2033,51,"female",34821.3000782562
2033,52,"female",33422.2110719604
2033,53,"female",32576.6749411111
2033,54,"female",31817.1095072168
2033,55,"female",30561.8702180531
2033,56,"female",30504.4911690489
2033,57,"female",30057.1121200448
2033,58,"female",31133.7414433392
2033,59,"female",32167.315249532
2033,60,"female",32996.4127906935
2033,61,"female",33813.7007403272
2033,62,"female",34168.0735101075
2033,63,"female",32675.8169565933
2033,64,"female",32553.4483729624
2033,65,"female",31663.5727726087
2033,66,"female",31099.2000028284
2033,67,"female",30163.4816732382
2033,68,"female",30324.3224983184
2033,69,"female",30947.8963045113
2033,70,"female",31295.7507240175
2033,71,"female",30736.5004497272
2033,72,"female",29475.7925855103
2033,73,"female",27914.3559263299
2033,74,"female",27154.741254558
2033,75,"female",25891.3944125886
2033,76,"female",24772.8729332618
2033,77,"female",23730.7985784885
2033,78,"female",22470.9106086053
2033,79,"female",21343.3702916067
2033,80,"female",19964.4002698602
2033,81,"female",18917.3154497137
2033,82,"female",17633.7835050137
2033,83,"female",17094.8483903275
2033,84,"female",15568.4221965203
2033,85,"female",14909.8859718868
2033,86,"female",13895.7372623402
2033,87,"female",10744.0063743022
2033,88,"female",9193.84510630775
2033,89,"female",7777.14561438933
2033,90,"female",6179.41959524821
2033,91,"female",5908.9850291425
2033,92,"female",4867.36617122131
2033,93,"female",3704.19862400294
2033,94,"female",2730.66667930289
2033,95,"female",6894.50022924543
2034,0,"female",31754.2432281273
2034,1,"female",31730.0941818649
2034,2,"female",31846.4768523301
2034,3,"female",32047.5402857855
2034,4,"female",32320.9441007359
2034,5,"female",32597.6734109188
2034,6,"female",32911.7156998891
2034,7,"female",33548.7306351748
2034,8,"female",33816.3902536798
2034,9,"female",34080.43254265
2034,10,"female",33921.0069732319
2034,11,"female",34090.2617419199
2034,12,"female",37085.5789091967
2034,13,"female",37074.5154757413
2034,14,"female",37365.7903540478
2034,15,"female",33793.2667519566
2034,16,"female",34122.1526287651
2034,17,"female",35049.328548282
2034,18,"female",34778.235355837
2034,19,"female",35386.8688652806
2034,20,"female",35366.3348437508
2034,21,"female",36230.8688815255
2034,22,"female",36250.707613531
2034,23,"female",36269.3829844675
2034,24,"female",36503.3002573956
2034,25,"female",36115.1666513482
2034,26,"female",37268.0818312017
2034,27,"female",36831.3404777905
2034,28,"female",35388.4043671906
2034,29,"female",35378.6567345554
2034,30,"female",35971.1067584242
2034,31,"female",35705.0732692299
2034,32,"female",36386.0544315582
2034,33,"female",37718.4931838132
2034,34,"female",38673.2795889527
2034,35,"female",37670.1848827335
2034,36,"female",39313.3314992055
2034,37,"female",40184.6770590154
2034,38,"female",40836.5692150479
2034,39,"female",42329.8487923831
2034,40,"female",42973.01429267
2034,41,"female",44579.1179504882
2034,42,"female",45307.2467252022
2034,43,"female",45980.0917364316
2034,44,"female",45384.4645062119
2034,45,"female",43768.7911981079
2034,46,"female",42854.7126571853
2034,47,"female",40614.8246873021
2034,48,"female",38947.0320029386
2034,49,"female",38214.5932506837
2034,50,"female",36769.4571601013
2034,51,"female",35951.3000782562
2034,52,"female",34742.2110719604
2034,53,"female",33356.6749411111
2034,54,"female",32517.1095072168
2034,55,"female",31781.8702180531
2034,56,"female",30524.4911690489
2034,57,"female",30477.1121200448
2034,58,"female",30053.7414433392
2034,59,"female",31157.315249532
2034,60,"female",32166.4127906935
2034,61,"female",32993.7007403272
2034,62,"female",33798.0735101075
2034,63,"female",34135.8169565933
2034,64,"female",32613.4483729624
2034,65,"female",32453.5727726087
2034,66,"female",31559.2000028284
2034,67,"female",30973.4816732382
2034,68,"female",30024.3224983184
2034,69,"female",30157.8963045113
2034,70,"female",30735.7507240175
2034,71,"female",31066.5004497272
2034,72,"female",30465.7925855103
2034,73,"female",29184.3559263299
2034,74,"female",27594.741254558
2034,75,"female",26811.3944125886
2034,76,"female",25522.8729332618
2034,77,"female",24370.7985784885
2034,78,"female",23280.9106086053
2034,79,"female",21983.3702916067
2034,80,"female",20804.4002698602
2034,81,"female",19377.3154497137
2034,82,"female",18273.7835050137
2034,83,"female",16964.8483903275
2034,84,"female",16318.4221965203
2034,85,"female",14739.8859718868
2034,86,"female",13985.7372623402
2034,87,"female",12874.0063743022
2034,88,"female",9823.84510630775
2034,89,"female",8287.14561438933
2034,90,"female",6889.41959524821
2034,91,"female",5368.9850291425
2034,92,"female",5017.36617122131
2034,93,"female",4044.19862400294
2034,94,"female",3000.66667930289
2034,95,"female",7264.50022924543
2035,0,"female",31874.2432281273
2035,1,"female",31810.0941818649
2035,2,"female",31896.4768523301
2035,3,"female",32077.5402857855
2035,4,"female",32330.9441007359
2035,5,"female",32597.6734109188
2035,6,"female",32911.7156998891
2035,7,"female",33558.7306351748
2035,8,"female",33856.3902536798
2035,9,"female",34140.43254265
2035,10,"female",34471.0069732319
2035,11,"female",34270.2617419199
2035,12,"female",34515.5789091967
2035,13,"female",37404.5154757413
2035,14,"female",37545.7903540478
2035,15,"female",33503.2667519566
2035,16,"female",34192.1526287651
2035,17,"female",34469.328548282
2035,18,"female",35298.235355837
2035,19,"female",34986.8688652806
2035,20,"female",35476.3348437508
2035,21,"female",35410.8688815255
2035,22,"female",36290.707613531
2035,23,"female",36399.3829844675
2035,24,"female",36563.3002573956
2035,25,"female",37165.1666513482
2035,26,"female",36728.0818312017
2035,27,"female",37971.3404777905
2035,28,"female",37558.4043671906
2035,29,"female",36108.6567345554
2035,30,"female",36091.1067584242
2035,31,"female",36625.0732692299
2035,32,"female",36356.0544315582
2035,33,"female",37038.4931838132
2035,34,"female",38333.2795889527
2035,35,"female",39210.1848827335
2035,36,"female",38233.3314992055
2035,37,"female",39854.6770590154
2035,38,"female",40666.5692150479
2035,39,"female",41289.8487923831
2035,40,"female",42693.01429267
2035,41,"female",43319.1179504882
2035,42,"female",44907.2467252022
2035,43,"female",45580.0917364316
2035,44,"female",46184.4645062119
2035,45,"female",45488.7911981079
2035,46,"female",43864.7126571853
2035,47,"female",42894.8246873021
2035,48,"female",40607.0320029386
2035,49,"female",38904.5932506837
2035,50,"female",38129.4571601013
2035,51,"female",36691.3000782562
2035,52,"female",35872.2110719604
2035,53,"female",34676.6749411111
2035,54,"female",33297.1095072168
2035,55,"female",32481.8702180531
2035,56,"female",31744.4911690489
2035,57,"female",30507.1121200448
2035,58,"female",30483.7414433392
2035,59,"female",30077.315249532
2035,60,"female",31166.4127906935
2035,61,"female",32173.7007403272
2035,62,"female",32988.0735101075
2035,63,"female",33765.8169565933
2035,64,"female",34073.4483729624
2035,65,"female",32513.5727726087
2035,66,"female",32349.2000028284
2035,67,"female",31433.4816732382
2035,68,"female",30834.3224983184
2035,69,"female",29857.8963045113
2035,70,"female",29955.7507240175
2035,71,"female",30506.5004497272
2035,72,"female",30795.7925855103
2035,73,"female",30174.3559263299
2035,74,"female",28864.741254558
2035,75,"female",27251.3944125886
2035,76,"female",26432.8729332618
2035,77,"female",25110.7985784885
2035,78,"female",23920.9106086053
2035,79,"female",22783.3702916067
2035,80,"female",21444.4002698602
2035,81,"female",20207.3154497137
2035,82,"female",18733.7835050137
2035,83,"female",17584.8483903275
2035,84,"female",16198.4221965203
2035,85,"female",15449.8859718868
2035,86,"female",13835.7372623402
2035,87,"female",12964.0063743022
2035,88,"female",11783.8451063077
2035,89,"female",8867.14561438933
2035,90,"female",7339.41959524821
2035,91,"female",5988.9850291425
2035,92,"female",4567.36617122131
2035,93,"female",4174.19862400294
2035,94,"female",3280.66667930289
2035,95,"female",7754.50022924543
2036,0,"female",32034.2432281273
2036,1,"female",31930.0941818649
2036,2,"female",31986.4768523301
2036,3,"female",32127.5402857855
2036,4,"female",32360.9441007359
2036,5,"female",32617.6734109188
2036,6,"female",32921.7156998891
2036,7,"female",33558.7306351748
2036,8,"female",33866.3902536798
2036,9,"female",34180.43254265
2036,10,"female",34531.0069732319
2036,11,"female",34820.2617419199
2036,12,"female",34695.5789091967
2036,13,"female",34844.5154757413
2036,14,"female",37875.7903540478
2036,15,"female",33683.2667519566
2036,16,"female",33902.1526287651
2036,17,"female",34539.328548282
2036,18,"female",34718.235355837
2036,19,"female",35506.8688652806
2036,20,"female",35086.3348437508
2036,21,"female",35530.8688815255
2036,22,"female",35480.707613531
2036,23,"female",36439.3829844675
2036,24,"female",36703.3002573956
2036,25,"female",37225.1666513482
2036,26,"female",37778.0818312017
2036,27,"female",37431.3404777905
2036,28,"female",38698.4043671906
2036,29,"female",38278.6567345554
2036,30,"female",36821.1067584242
2036,31,"female",36745.0732692299
2036,32,"female",37286.0544315582
2036,33,"female",37008.4931838132
2036,34,"female",37653.2795889527
2036,35,"female",38870.1848827335
2036,36,"female",39783.3314992055
2036,37,"female",38784.6770590154
2036,38,"female",40346.5692150479
2036,39,"female",41129.8487923831
2036,40,"female",41653.01429267
2036,41,"female",43049.1179504882
2036,42,"female",43647.2467252022
2036,43,"female",45180.0917364316
2036,44,"female",45794.4645062119
2036,45,"female",46298.7911981079
2036,46,"female",45584.7126571853
2036,47,"female",43904.8246873021
2036,48,"female",42887.0320029386
2036,49,"female",40564.5932506837
2036,50,"female",38819.4571601013
2036,51,"female",38061.3000782562
2036,52,"female",36622.2110719604
2036,53,"female",35806.6749411111
2036,54,"female",34607.1095072168
2036,55,"female",33261.8702180531
2036,56,"female",32454.4911690489
2036,57,"female",31727.1121200448
2036,58,"female",30513.7414433392
2036,59,"female",30507.315249532
2036,60,"female",30096.4127906935
2036,61,"female",31173.7007403272
2036,62,"female",32178.0735101075
2036,63,"female",32975.8169565933
2036,64,"female",33713.4483729624
2036,65,"female",33973.5727726087
2036,66,"female",32409.2000028284
2036,67,"female",32223.4816732382
2036,68,"female",31294.3224983184
2036,69,"female",30667.8963045113
2036,70,"female",29665.7507240175
2036,71,"female",29746.5004497272
2036,72,"female",30255.7925855103
2036,73,"female",30514.3559263299
2036,74,"female",29854.741254558
2036,75,"female",28511.3944125886
2036,76,"female",26882.8729332618
2036,77,"female",26010.7985784885
2036,78,"female",24650.9106086053
2036,79,"female",23413.3702916067
2036,80,"female",22234.4002698602
2036,81,"female",20837.3154497137
2036,82,"female",19543.7835050137
2036,83,"female",18034.8483903275
2036,84,"female",16808.4221965203
2036,85,"female",15349.8859718868
2036,86,"female",14515.7372623402
2036,87,"female",12834.0063743022
2036,88,"female",11883.8451063077
2036,89,"female",10637.1456143893
2036,90,"female",7869.41959524821
2036,91,"female",6388.9850291425
2036,92,"female",5097.36617122131
2036,93,"female",3804.19862400294
2036,94,"female",3390.66667930289
2036,95,"female",8354.50022924543
2037,0,"female",32214.2432281273
2037,1,"female",32090.0941818649
2037,2,"female",32106.4768523301
2037,3,"female",32217.5402857855
2037,4,"female",32420.9441007359
2037,5,"female",32647.6734109188
2037,6,"female",32931.7156998891
2037,7,"female",33568.7306351748
2037,8,"female",33876.3902536798
2037,9,"female",34190.43254265
2037,10,"female",34571.0069732319
2037,11,"female",34880.2617419199
2037,12,"female",35245.5789091967
2037,13,"female",35024.5154757413
2037,14,"female",35315.7903540478
2037,15,"female",34023.2667519566
2037,16,"female",34082.1526287651
2037,17,"female",34249.328548282
2037,18,"female",34788.235355837
2037,19,"female",34926.8688652806
2037,20,"female",35596.3348437508
2037,21,"female",35130.8688815255
2037,22,"female",35600.707613531
2037,23,"female",35629.3829844675
2037,24,"female",36743.3002573956
2037,25,"female",37365.1666513482
2037,26,"female",37848.0818312017
2037,27,"female",38481.3404777905
2037,28,"female",38168.4043671906
2037,29,"female",39428.6567345554
2037,30,"female",38991.1067584242
2037,31,"female",37485.0732692299
2037,32,"female",37406.0544315582
2037,33,"female",37938.4931838132
2037,34,"female",37633.2795889527
2037,35,"female",38200.1848827335
2037,36,"female",39443.3314992055
2037,37,"female",40324.6770590154
2037,38,"female",39266.5692150479
2037,39,"female",40799.8487923831
2037,40,"female",41493.01429267
2037,41,"female",42019.1179504882
2037,42,"female",43377.2467252022
2037,43,"female",43930.0917364316
2037,44,"female",45394.4645062119
2037,45,"female",45908.7911981079
2037,46,"female",46394.7126571853
2037,47,"female",45624.8246873021
2037,48,"female",43897.0320029386
2037,49,"female",42834.5932506837
2037,50,"female",40479.4571601013
2037,51,"female",38751.3000782562
2037,52,"female",37982.2110719604
2037,53,"female",36556.6749411111
2037,54,"female",35737.1095072168
2037,55,"female",34581.8702180531
2037,56,"female",33234.4911690489
2037,57,"female",32437.1121200448
2037,58,"female",31733.7414433392
